chem_id,inchikey,mw,exact_mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,ring_count,fraction_csp3,heavy_atoms,heteroatoms,formal_charge,qed,ro5_violations
Chemical_6853109375789572775,VHAFSTUPIKPISL-PVKKKEKWSA-N,278.352,278.163,0.631,63.6,1,3,0,0,4,0.8,20,5,0,0.522,0
Chemical_3151195360755026131,OKHVLOVLWZENIM-AJAKECSLSA-N,400.427,400.1522,3.482,64.61,0,7,6,2,5,0.4545,29,7,0,0.7355,0
Chemical_6974458492482690965,KUJDOUXXVFFHCT-IXPVHAAZSA-N,322.269,322.0689,0.089,133.52,4,7,3,1,3,0.3333,23,8,0,0.5753,0
Chemical_5792091442577474031,QEBNYNLSCGVZOH-KCQAQPDRSA-N,204.357,204.1878,4.725,0.0,0,0,1,0,2,0.7333,15,0,0,0.5418,0
Chemical_6391101960661305074,JCWJBKPXVPKYIZ-ISJOWMGUSA-N,328.408,328.1675,3.707,56.51,0,4,3,1,4,0.6,24,4,0,0.7938,0
Chemical_3080695653845059080,GSLOHPSPTJDYHS-NKRSRWBGSA-N,426.465,426.1679,3.544,91.29,1,7,4,2,4,0.4167,31,7,0,0.7479,0
Chemical_8898588241692840628,NAGFIUAMMBWFJS-ZULIBDNHSA-N,312.318,312.1209,-0.396,119.61,5,7,4,1,2,0.4667,22,7,0,0.5131,0
Chemical_6842397040124556179,3-Beta-Acetoxy-2-Alpha-Hydroxyurs-12-En-28-Oic Acid,514.747,514.3658,6.631,83.83,2,4,2,0,5,0.875,37,5,0,0.3191,2
Chemical_8810118556366960001,FDCVKYZRDPKZGJ-KBJRVHNNSA-N,770.869,770.3514,4.305,176.26,0,14,8,0,7,0.7561,55,14,0,0.194,2
Chemical_2882079563802547650,ACUZDYFTRHEKOS-JTQLQIEISA-N,158.285,158.1671,3.118,20.23,1,1,7,0,0,1.0,11,1,0,0.5643,0
Chemical_8546433787772902436,Phomalactone,154.165,154.063,0.405,46.53,1,3,1,0,1,0.375,11,3,0,0.4391,0
Chemical_6425714884081552657,Pregomisin,390.476,390.2042,4.19,77.38,2,6,9,2,2,0.4545,28,6,0,0.6685,0
Chemical_4970920842128729640,FBCXFKWMGIWMJQ-UHFFFAOYSA-N,622.762,622.3043,7.162,61.86,0,8,4,4,8,0.3684,46,8,0,0.2377,2
Chemical_2650092643312880728,Dodoviscin D,500.544,500.2046,3.777,149.82,5,9,8,3,3,0.3704,36,9,0,0.2912,1
Chemical_8575681497983890715,MTXSIJUGVMTTMU-UHFFFAOYSA-O,163.244,163.123,1.315,26.17,1,1,1,1,2,0.5,12,2,1,0.6635,0
Chemical_7456832788972695963,TTYAJXXKGDEWSY-WFCUGJLESA-N,454.695,454.3447,7.154,57.53,2,2,1,0,5,0.8333,33,3,0,0.442,1
Chemical_2291254592483008710,3Alpha-Hydroxyolean-12-Ene,426.729,426.3862,8.169,20.23,1,1,0,0,5,0.9333,31,1,0,0.3872,1
Chemical_4215475120662996641,OIPHRISUKOUZRO-RRHJOLCQSA-N,610.653,610.2625,1.292,184.49,2,13,5,0,4,0.7667,43,13,0,0.1966,2
Chemical_3967251090045796839,UDYKDZHZAKSYCO-BEPWVNQCSA-N,934.633,934.0712,1.318,455.18,16,26,0,5,10,0.1463,67,26,0,0.0591,3
Chemical_3535764829894690776,KTXCFWRLMIZJIH-YXRJLALLSA-N,270.369,270.1831,1.219,73.22,3,4,1,0,3,1.0,19,4,0,0.6264,0
Chemical_98433827837541665,ICEQLCZWZXUUIJ-SNVBAGLBSA-N,158.285,158.1671,3.118,20.23,1,1,7,0,0,1.0,11,1,0,0.5643,0
Chemical_8059499945744379566,Corynanrheidine,368.477,368.21,3.817,54.56,1,4,4,2,4,0.5,27,5,0,0.5064,0
Chemical_5166539974445523113,ZQGDEJAPCUGBRH-UHFFFAOYSA-N,136.238,136.1252,3.331,0.0,0,0,3,0,0,0.4,10,0,0,0.5219,0
Chemical_6165749264032293698,HXWZQRICWSADMH-SEHXZECUSA-N,478.67,478.3294,3.129,118.22,5,6,4,0,4,0.8929,34,6,0,0.4237,0
Chemical_1396704948852891586,"(24E)-3-Oxo-Lanosta-8,24-Dien-26-Oic Acid",454.695,454.3447,7.752,54.37,1,2,5,0,4,0.8,33,3,0,0.3411,1
Chemical_5872810827504899709,nan,464.558,464.2199,4.97,93.06,2,6,4,1,6,0.5,34,6,0,0.6114,0
Chemical_8280295109126566416,BBIJYOVNSAFLGU-TYBLODHISA-N,430.544,430.2144,7.052,59.67,1,4,6,3,4,0.3214,32,4,0,0.3361,1
Chemical_2391363367798468895,GLMRNUWOZODTRQ-LGIKGCTMSA-N,696.658,696.2054,0.712,231.13,7,15,10,3,6,0.3714,50,15,0,0.1143,3
Chemical_7207820487197327837,HPZLKIGTAIFNRG-NVKDNOBMSA-N,368.47,368.2199,1.398,96.22,3,6,1,0,4,0.95,26,6,0,0.6474,0
Chemical_4260493721234514582,LPEKGGXMPWTOCB-VKHMYHEASA-N,104.105,104.0473,-0.46,46.53,1,3,1,0,0,0.75,7,3,0,0.4577,0
Chemical_1852669142117013113,nan,437.423,437.0992,-1.964,195.57,6,10,5,0,3,0.6875,29,13,0,0.2062,1
Chemical_5285660733231531211,Ocotillone,458.727,458.376,6.949,46.53,1,3,2,0,5,0.9667,33,3,0,0.4869,1
Chemical_578674402689252669,BVDGQVAUJNUPGW-ORCKMROWSA-N,646.642,646.2262,1.058,217.97,7,14,8,3,5,0.4688,46,14,0,0.1704,3
Chemical_8743211229058263331,Galuteolin,448.38,448.1006,-0.244,190.28,7,11,4,3,4,0.2857,32,11,0,0.2606,2
Chemical_6700015083602733421,"(2Z,8E,10E)-Pentadecatriene-4,6-Diyn-1-Ol",214.308,214.1358,2.844,20.23,1,1,5,0,0,0.3333,16,1,0,0.4237,0
Chemical_1907219558795596503,HFMODWQJWPKJOG-XVAXKUICSA-N,424.493,424.1886,4.323,82.81,0,6,1,1,5,0.56,31,6,0,0.6245,0
Chemical_1720642324695445153,JYXSWDCPHRTYGU-QHWHWDPRSA-N,594.522,594.1585,-1.744,249.2,9,15,6,3,5,0.4444,42,15,0,0.1536,3
Chemical_1677553212532190901,LDTDRTSKWGQBAA-IPOZFMEPSA-N,610.521,610.1534,-2.42,269.43,10,16,7,3,5,0.4444,43,16,0,0.1247,3
Chemical_9179415002390131113,ZOMYXKHCXGHGJT-ORXWAGORSA-N,324.373,324.1573,1.955,104.81,2,5,6,1,1,0.5882,23,6,0,0.8285,0
Chemical_908447227224585367,Dichotomine C,286.287,286.0954,1.528,95.44,3,5,3,3,3,0.2,21,6,0,0.6345,0
Chemical_8184245754619379568,CHSMEYAHRFTDFX-UHFFFAOYSA-N,114.1,114.0317,-0.538,46.53,1,3,1,0,1,0.4,8,3,0,0.4656,0
Chemical_2273342837797725810,UMLCCHVXIGOAFZ-CARQKBIPSA-N,403.431,403.1631,1.348,83.53,0,7,4,1,5,0.619,29,8,0,0.7504,0
Chemical_8451975689952569531,JXPDAPUZTZQHLG-AQKHHSKRSA-N,654.838,654.3979,0.843,189.53,8,11,5,0,7,1.0,46,11,0,0.1963,3
Chemical_5073029355879744046,Theobromine,180.167,180.0647,-0.627,72.94,1,6,0,2,2,0.2857,13,6,0,0.5856,0
Chemical_3452019231327234510,QYQKFNGMKVSCEB-UDWSYIRASA-N,446.493,446.2152,-1.861,166.14,6,10,5,0,4,0.9524,31,10,0,0.2637,1
Chemical_8485995029112355659,HCGFXHKUACQBGR-RUYQNJSISA-N,1131.269,1130.5509,-0.733,377.04,12,23,12,0,9,0.9091,79,24,0,0.0651,3
Chemical_43817680008731428,JOLMDIWNMLOVNX-RLMAIIICSA-N,474.682,474.3345,5.368,80.67,1,5,4,0,4,0.8966,34,5,0,0.4377,1
Chemical_3657024372146549934,DLYGIKVZDGBGDN-VDTUPGDHSA-N,278.348,278.1518,3.072,55.76,1,4,5,1,1,0.4375,20,4,0,0.664,0
Chemical_766781033955319304,FJXNTWRWLZJULQ-XPGHUKDDSA-N,442.461,442.1839,-2.369,158.3,6,10,8,0,2,0.7143,31,10,0,0.1773,1
Chemical_1939112349627216556,IGODOXYLBBXFDW-NSHDSACASA-N,196.29,196.1463,3.075,26.3,0,2,2,0,1,0.75,14,2,0,0.5009,0
Chemical_3534742096680507988,REIOFFRKHKBYPU-CYBMUJFWSA-N,310.353,310.1317,3.016,76.78,3,3,1,2,4,0.2778,23,5,0,0.5588,0
Chemical_1253579392512340271,JPMBKMRFHHKKBU-KEPDPUEGSA-N,362.422,362.1729,2.102,89.9,1,6,2,0,3,0.65,26,6,0,0.5976,0
Chemical_7000641517308808704,BRRFDRKIGYRDOD-DWHGMHAJSA-N,648.881,648.4026,8.04,113.29,3,6,6,1,6,0.7,47,7,0,0.1626,2
Chemical_4943963988535362521,Betulinic Acid Sulfate,536.775,536.3172,6.917,100.9,2,4,4,0,5,0.9,37,7,0,0.2988,2
Chemical_8333878458393596583,(+)-Mahanimbicine,331.459,331.1936,6.54,25.02,1,1,3,3,4,0.3043,25,2,0,0.5415,1
Chemical_1433334119482332668,LJDGXQYSZHLKQZ-UHFFFAOYSA-N,210.229,210.0892,1.926,66.76,2,4,2,1,1,0.3636,15,4,0,0.7317,0
Chemical_2421181426824381898,IQFDAOLIRBRVJU-BRNZMSAPSA-N,424.581,424.2614,5.519,63.6,1,4,7,1,3,0.5556,31,4,0,0.2709,1
Chemical_8258221766398604158,XUYKSQAOCYIBAB-SYKXBTKPSA-N,500.72,500.3502,5.473,83.83,2,5,2,0,5,0.871,36,5,0,0.4911,2
Chemical_8896806597135293087,UFBLHNHPWIIREM-LTNMDHOVSA-N,220.356,220.1827,4.391,12.53,0,1,3,0,2,0.7333,16,1,0,0.5074,0
Chemical_8054759966221397560,CROARAMJLBWSDA-WDONTMOLSA-N,410.419,410.1577,0.179,138.82,4,9,4,1,4,0.65,29,9,0,0.512,0
Chemical_716852598726980563,NYRISADACLJHMJ-VOTSOKGWSA-N,256.257,256.0736,2.966,77.76,3,3,3,2,2,0.0,19,4,0,0.7376,0
Chemical_6128222762502028293,FKTUIAROLJADNJ-ZDRQUAPQSA-N,416.65,416.3403,3.881,46.94,2,4,1,0,5,0.9231,30,4,0,0.681,0
Chemical_5553309322551513510,NXHZGOWTGWUGET-NOEICDOXSA-N,750.835,750.3463,4.224,193.33,0,15,14,0,3,0.7105,53,15,0,0.139,2
Chemical_1234395761629112689,BCCVUXNXLHXLEU-GXUBFAJUSA-N,382.365,382.1264,0.355,131.75,3,9,5,1,2,0.4444,27,9,0,0.4875,0
Chemical_6741430579496231622,QCTMYNGDIBTNSK-JFUFHHEJSA-N,884.07,883.4929,-0.213,258.71,10,17,8,0,9,0.9556,62,17,0,0.1415,3
Chemical_4754915968485255973,SYXUBXTYGFJFEH-UHFFFAOYSA-N,1094.255,1093.5458,-0.509,345.84,12,22,13,1,10,0.8545,77,22,0,0.0512,3
Chemical_2993004539477491612,OBFGRABVBUQJNE-VNTMZGSJSA-N,436.512,436.2111,0.848,84.62,0,6,2,2,5,0.5,32,8,0,0.6536,0
Chemical_4257927703361388371,KTAIGLOGMSQPCG-BTQAMMKTSA-N,486.568,486.1131,-0.341,133.68,2,10,2,0,6,0.8,32,12,0,0.3943,0
Chemical_1247940628401670902,Salvistamineol,458.727,458.376,5.966,60.69,3,3,0,0,5,0.9333,33,3,0,0.3922,1
Chemical_7600982432961989403,ZKXNHDOOHYNYTO-DEOSSOPVSA-N,492.612,492.2512,6.849,96.22,3,6,6,2,4,0.4333,36,6,0,0.3015,1
Chemical_1977441068410968199,nan,300.442,300.2089,4.333,34.14,0,2,1,0,4,0.8,22,2,0,0.6753,0
Chemical_5147974898529067026,WUDWVYDGLPDSHP-AWPOJWOVSA-N,714.802,714.3463,-1.776,245.29,9,15,7,0,7,0.9143,50,15,0,0.1046,3
Chemical_1307548138003205356,QMXKOUSEDUDBEY-LNYAFLLHSA-N,624.592,624.2054,-2.368,234.29,8,15,9,1,5,0.5517,44,15,0,0.0815,3
Chemical_8211678459525811235,VDNOJCIJTVZCTC-IWSPIJDZSA-N,170.208,170.0943,1.071,27.69,0,3,0,0,3,1.0,12,3,0,0.544,0
Chemical_629141824741455912,YFPIJADURJHEIX-DCJQMJEZSA-N,1617.736,1616.7458,-7.156,589.58,21,38,18,0,13,0.9595,112,38,0,0.0344,3
Chemical_8708993121549303357,nan,578.655,578.2727,1.703,169.05,4,10,5,0,6,0.8333,41,11,0,0.3504,1
Chemical_7853470584285294191,"[(2R,3R,4R,5R)-2-(4-Amino-2-Oxopyrimidin-1-Yl)-4-Hydroxy-5-(Hydroxymethyl)Oxolan-3-Yl] Dihydrogen Phosphate",323.198,323.0519,-2.203,178.35,6,9,4,1,2,0.5556,21,12,0,0.3352,1
Chemical_8464269109426034790,FNNCXDZYMORRHA-KCXVRDEASA-N,808.959,808.4245,0.791,242.13,8,15,7,0,7,0.8571,57,15,0,0.166,3
Chemical_8280946578575306653,NCJFUMIYGKGKEA-UHFFFAOYSA-N,494.543,494.1729,6.568,88.38,3,6,4,5,6,0.1613,37,6,0,0.2451,1
Chemical_2772778456731752172,XZPNBJLXZMBECP-SKYGPZSASA-N,448.421,448.1581,-3.296,198.76,8,12,6,1,3,0.6842,31,12,0,0.216,2
Chemical_4408881736831101219,Piperlonguminine,273.332,273.1365,3.597,51.05,1,3,5,1,2,0.3125,20,4,0,0.5064,0
Chemical_1523386155078315758,WLZGQXZRYWLRFN-PFZZMRPGSA-N,552.732,552.332,2.378,78.66,2,6,8,1,7,0.7273,40,7,1,0.3811,1
Chemical_1490625608381745402,Cheliensisin A,274.272,274.0841,1.54,65.13,0,5,3,1,3,0.3333,20,5,0,0.6176,0
Chemical_462497556088731781,Nuzhenide,686.66,686.2422,-2.516,260.59,8,17,12,1,4,0.6129,48,17,0,0.0834,3
Chemical_2514556352755541023,GUNGQVJAKLIYDG-UHFFFAOYSA-N,254.285,254.0943,3.297,46.53,1,3,4,2,2,0.0625,19,3,0,0.6723,0
Chemical_3819297532220838889,YEDRXBKTLZOWAD-MEZZSLHFSA-N,857.044,856.482,0.932,235.68,8,16,6,0,9,1.0,60,16,0,0.1737,3
Chemical_5975057421163976453,LTSWUFKUZPPYEG-UHFFFAOYSA-N,298.555,298.3236,7.284,9.23,0,1,18,0,0,1.0,21,1,0,0.2414,1
Chemical_1435081827381258077,ZEYSITWNHCCRCY-XFJJDFOVSA-N,443.472,443.1711,1.348,126.87,0,8,2,0,4,0.625,32,8,-1,0.4622,0
Chemical_7053457489486056331,SVHCNENPWOPFOI-AVRWGWEMSA-N,420.505,420.1937,5.703,57.15,1,5,3,2,5,0.3846,31,5,0,0.6454,1
Chemical_1479632044747770745,RLBPSCXQOMYGEN-IWGURSETSA-N,363.495,363.2621,-0.344,133.41,7,7,14,0,1,1.0,25,7,0,0.2099,1
Chemical_7896172377992852990,NZJOMNMCRDSZDS-UHFFFAOYSA-N,312.365,312.1362,4.192,59.67,1,4,2,2,3,0.3158,23,4,0,0.667,0
Chemical_1025544839165315311,LEPXKGXTXIACRO-UHFFFAOYSA-N,250.257,250.0742,2.447,43.6,0,4,1,4,4,0.0667,19,4,0,0.5209,0
Chemical_4518627644131247423,WGBFEDHNTNVZGG-UHFFFAOYSA-N,304.298,304.0947,1.929,85.97,1,6,1,2,3,0.375,22,6,0,0.6397,0
Chemical_4867366007649712186,ZZWGHMOTCPPILL-DDIGBBAMSA-N,247.203,247.0692,-2.586,125.29,4,8,2,1,2,0.6667,17,8,0,0.4517,0
Chemical_3883842948259299204,GXOLEBHJEQBYAG-JXGCLKDXSA-N,562.565,562.2262,-1.506,207.74,5,14,10,0,3,0.8,39,14,0,0.1516,2
Chemical_3907902375562346511,VJTWSKCJCLFTAS-KSRKXBKDSA-N,830.786,830.2845,-3.613,322.67,11,21,16,2,5,0.5946,58,21,0,0.0575,3
Chemical_5075183720449789522,Gneyulin B,726.69,726.1737,7.981,213.67,9,12,5,7,9,0.0952,54,12,0,0.0826,4
Chemical_7556621936641251527,MDKYYFBRCUVEAN-ITOZWUGLSA-N,532.542,532.1945,1.79,179.28,6,11,7,3,4,0.4444,38,11,0,0.2612,3
Chemical_6790671456511294823,YJWBWQWUHVXPNC-UHFFFAOYSA-N,339.391,339.1471,3.185,40.16,0,5,2,2,5,0.4,25,5,0,0.8403,0
Chemical_2663435602401801531,ODDPRQJTYDIWJU-YTJFHSSISA-N,504.438,504.169,-7.573,268.68,11,16,7,0,3,1.0,34,16,0,0.1536,3
Chemical_7166067463988786717,Rel-Oxyphyllanene E,236.355,236.1776,2.811,40.46,2,2,1,0,2,0.7333,17,2,0,0.6873,0
Chemical_7090915446031951173,YZFJTFVPCWEPND-FOVBVENESA-N,255.314,255.1471,0.063,70.0,2,5,2,0,2,0.7692,18,5,0,0.5393,0
Chemical_8609587877497135481,NPBAXCRDRPTPBM-SKDRFNHKSA-N,206.241,206.0943,2.048,49.69,2,3,0,1,3,0.5,15,3,0,0.6826,0
Chemical_5271683385269944786,OBVZFHXNNMIIRJ-HBCLNWRISA-N,460.391,460.1006,-0.272,194.96,6,10,8,3,3,0.2273,33,11,0,0.2421,1
Chemical_4567036133702735359,GDXLBYLYYIFYFC-YTTGMZPUSA-N,574.629,574.1992,6.694,127.45,5,7,7,5,6,0.1389,43,7,0,0.1465,2
Chemical_902493671641239760,DANYIYRPLHHOCZ-UHFFFAOYSA-M,283.259,283.0612,2.248,82.73,1,5,2,3,3,0.0625,21,5,-1,0.7795,0
Chemical_6316564370300943403,OMQLRKHSGHBOQC-DQLQDYHGSA-N,1106.769,1106.1084,2.568,531.17,18,30,9,6,8,0.125,79,31,0,0.0562,3
Chemical_4583743253570961524,RVOYZIGGQXOALD-ZOLYETPUSA-N,935.092,934.4232,-1.359,296.51,10,20,10,0,9,0.9773,64,20,0,0.0894,3
Chemical_1694355844729198517,GKJVPLAZDPXARG-UHFFFAOYSA-N,224.216,224.0797,1.813,69.48,0,5,5,1,1,0.3,16,6,0,0.4342,0
Chemical_425346100904629015,YPQDTAINIDFHAR-ZPGKAZOCSA-N,474.462,474.1526,2.762,111.14,1,10,7,2,5,0.4583,34,10,0,0.6015,0
Chemical_6509811318997409774,TUADYTFWZPZZTP-UHFFFAOYSA-N,139.154,139.0633,0.983,55.48,2,3,1,1,1,0.1429,10,3,0,0.4502,0
Chemical_908334188427786394,NHBJTOHJGLCSIU-SYURTPLQSA-N,518.779,518.3971,6.283,75.99,2,5,3,0,5,0.9688,37,5,0,0.43,2
Chemical_5355853168149283251,IBMKFRJIFFORNR-MSDISORFSA-N,600.708,600.2723,6.102,113.04,0,8,5,2,4,0.4167,44,8,0,0.2298,2
Chemical_3283941148465120602,YAQCYUUAABHOJI-HXGCDDSMSA-N,969.128,968.4981,0.18,297.89,9,19,9,0,8,0.898,68,19,0,0.11,3
Chemical_8080194058140103338,Gleditsioside A,1621.815,1620.7923,-2.764,536.73,18,35,22,0,12,0.8974,113,35,0,0.0226,3
Chemical_1441411848391593916,MVPAUVKWONUNAG-NDFXZBNMSA-N,306.49,306.2559,4.473,40.46,2,2,3,0,2,0.8,22,2,0,0.7551,0
Chemical_9042353940706016233,MDQFAQCGXKCBSD-SECBINFHSA-N,230.308,230.163,-0.042,72.72,1,3,7,0,0,0.8182,16,5,0,0.3787,0
Chemical_457978826176336386,Lespeflorin E1,330.336,330.1103,3.057,77.38,2,6,4,2,3,0.2222,24,6,0,0.8971,0
Chemical_8615776930313303075,Phenylephrine,167.208,167.0946,0.645,52.49,3,3,3,1,1,0.3333,12,3,0,0.6191,0
Chemical_8150416696862358830,Ovatoside E,496.509,496.1945,0.046,172.21,5,11,9,1,3,0.5833,35,11,0,0.2309,1
Chemical_8050074102573964220,QFMNMKMDSUMRLZ-FISRWMIVSA-N,1119.258,1118.5509,-1.633,388.04,13,23,13,0,8,0.9074,78,24,0,0.0559,3
Chemical_7817807069963537007,QSXMBOIARCMSMY-XTHWICBMSA-M,1198.314,1197.5004,-2.606,407.56,11,27,14,0,10,0.9444,82,28,-1,0.0279,3
Chemical_9056543920053595250,RNCWKUCWPBNWOH-SQBLYHGDSA-N,333.516,333.2668,4.292,52.49,3,3,11,1,1,0.619,24,3,0,0.5295,0
Chemical_6719502517509624470,IZXYHAXVIZHGJV-UWVGGRQHSA-N,154.253,154.1358,2.36,20.23,1,1,1,0,1,0.8,11,1,0,0.5748,0
Chemical_3976719558245052401,Aloin,418.398,418.1264,-0.891,167.91,7,9,3,2,4,0.381,30,9,0,0.3343,1
Chemical_4456809226796333061,VNQMKDAIXQEVQA-XPHWWFBNSA-N,1339.218,1338.4061,-4.968,507.02,14,34,25,3,8,0.55,94,34,0,0.0215,3
Chemical_1500888944058422239,nan,750.923,750.419,3.37,171.97,3,13,9,0,7,0.9,53,13,0,0.1358,2
Chemical_5978160000699810318,Salvianolic Acid B,718.62,718.1534,3.335,278.04,9,14,12,4,5,0.1667,52,16,0,0.0577,3
Chemical_4321704135615263929,nan,504.45,504.0845,5.081,155.52,6,8,0,8,8,0.0667,38,8,0,0.1233,3
Chemical_7613331914212462353,JMQNCNOQIYLMHF-AQEANRPFSA-N,451.627,451.2854,3.964,80.59,2,4,1,1,5,0.6897,33,4,-1,0.6772,0
Chemical_7817785980819362127,XDMSDABSDRMKOO-VPOLOUISSA-N,375.262,375.0569,-2.963,214.11,6,11,7,1,1,0.3571,26,12,-1,0.2081,2
Chemical_4389462986947479703,FFDULTAFAQRACT-MDXYHMFDSA-N,742.724,742.2684,-1.846,254.14,8,18,12,2,6,0.6471,52,18,0,0.1188,3
Chemical_118844469030504279,Eriocalyxin B,344.407,344.1624,1.389,83.83,2,5,0,0,6,0.7,25,5,0,0.649,0
Chemical_814733454138498531,XZHWSTJFHFQEOY-WIBXJVRESA-N,332.393,332.1835,-0.532,119.61,5,7,8,0,1,0.75,23,7,0,0.379,0
Chemical_4291011989822193992,RZUPNWIKIOESCU-GILHYWDNSA-N,418.486,418.1992,3.557,103.04,1,6,3,1,4,0.6957,30,7,0,0.7488,0
Chemical_7565242295176651967,Decaspirone A,336.343,336.0998,1.97,75.99,2,5,0,2,5,0.25,25,5,0,0.7196,0
Chemical_2758178568104637613,Tans-Dihydronarciclasine,309.274,309.0849,-0.622,131.97,5,7,0,1,4,0.5,22,8,0,0.4312,0
Chemical_5121117861777167367,VLPIKCMVDFDYQR-YFRKLXLFSA-N,1103.259,1102.556,-0.915,370.97,13,22,11,0,9,0.9259,77,23,0,0.0676,3
Chemical_5711285749793128877,RPIKVNWZECZTBA-JHXSIXBWSA-N,466.439,466.1475,-2.044,172.35,4,11,1,0,6,0.7727,33,11,0,0.2476,1
Chemical_2717755141356751906,nan,232.323,232.1463,2.869,29.6,0,2,0,0,4,0.8,17,2,0,0.601,0
Chemical_6869545135319631446,PSOQPSXOOXHHBU-LJZXKFISSA-N,325.496,325.2406,4.225,20.31,0,2,0,0,5,0.7727,24,2,0,0.6643,0
Chemical_7086787994897651801,XTLWNMXYCHABQH-UZUZGVRPSA-N,440.756,440.4018,8.559,20.23,1,1,0,0,5,0.9355,32,1,0,0.374,1
Chemical_1459930011423723192,XBKVZMYBDASNNM-PZXUDRHCSA-N,650.765,650.3091,5.687,131.5,0,10,7,1,4,0.5405,47,10,0,0.157,2
Chemical_3279599383749350468,WGNIVAMNAWBYRO-UHFFFAOYSA-N,406.478,406.178,5.594,90.9,3,5,5,3,3,0.24,30,5,0,0.4803,1
Chemical_113138550000277388,HSQJTTOBZDEVIV-RAYRUXAQSA-N,362.378,362.1366,1.66,91.29,1,7,2,0,4,0.5789,26,7,0,0.5899,0
Chemical_2525190209548671564,ZJYZCTMFZPNBLL-GBRGBNGSSA-N,278.304,278.1154,1.357,65.13,0,5,0,0,4,0.7333,20,5,0,0.4942,0
Chemical_8218272347750670753,Strigol,346.379,346.1416,2.139,82.06,1,6,2,0,4,0.5789,25,6,0,0.357,0
Chemical_3561399711733829222,nan,636.735,636.3146,2.941,168.8,1,12,8,0,4,0.8182,45,12,0,0.3059,2
Chemical_1568661118709312742,KCSUEQGOSJTUAZ-PCLKYAQSSA-N,389.492,389.2202,3.059,120.85,4,5,11,1,1,0.4545,28,6,0,0.1997,0
Chemical_830397988493357316,KTEXNACQROZXEV-HMULZPFASA-N,248.322,248.1412,2.762,38.83,0,3,0,0,3,0.6667,18,3,0,0.2862,0
Chemical_4842361092173099703,RXJRCRXMTRIYTO-WUOIPGKASA-N,638.839,638.403,1.871,169.3,7,10,4,0,7,1.0,45,10,0,0.2258,2
Chemical_5237851850655413725,PRWSVPQHBZCZSH-VBYALHQYSA-N,306.49,306.2559,4.309,40.46,2,2,2,0,3,0.9,22,2,0,0.7464,0
Chemical_1263238231911218566,Kazinol F,396.527,396.2301,5.702,80.92,4,4,8,2,2,0.36,29,4,0,0.3407,1
Chemical_4247673230845262054,JOSHUAQJVMGTGS-NBUQLFNLSA-N,357.428,357.1246,0.715,100.74,4,7,5,1,2,0.5625,24,8,0,0.3519,0
Chemical_4042983372946498269,QCOVWEGCAWXZCE-RMOHBAFUSA-N,568.528,568.1792,-1.082,203.06,6,14,10,2,4,0.5,40,14,0,0.1888,3
Chemical_5296253608396722384,Epipolygodial,234.339,234.162,3.163,34.14,0,2,2,0,2,0.7333,17,2,0,0.6877,0
Chemical_1870054303991523062,WUTXIOAKRFKQHK-BWPKHYERSA-M,969.655,969.0851,-0.842,481.15,14,26,7,4,7,0.1951,69,28,-1,0.0464,3
Chemical_4762475575460904854,RKWHWFONKJEUEF-AVPDHNOJSA-O,449.388,449.1078,0.382,191.6,8,10,4,3,4,0.2857,32,11,1,0.2028,1
Chemical_7867983146053007731,XUUISTPPZJETLP-SKSNXLECSA-N,320.473,320.2351,3.054,60.69,3,3,1,0,3,0.8,23,3,0,0.6508,0
Chemical_5223363969946731868,VWBWQPAZMNABMR-NIVHIFCPSA-N,450.396,450.1162,-0.695,186.37,7,11,4,2,4,0.381,32,11,0,0.3123,2
Chemical_4787421268106880490,PQDMEOZQLCZMOM-PMCXVWKSSA-N,973.072,972.4566,-2.427,314.83,11,21,9,0,10,0.9149,68,21,0,0.1071,3
Chemical_9168346708287915864,BEPGTHDUUROBHM-UHFFFAOYSA-N,203.249,203.1171,1.326,69.62,1,5,2,0,2,0.3,15,5,0,0.7473,0
Chemical_647159700161916702,Aristolochic Acid Ii,310.241,310.0357,1.993,101.73,0,6,2,3,4,0.0625,23,7,-1,0.4073,0
Chemical_2698911285620044898,OKGYYQFRSOUSFJ-PKCACUDHSA-N,222.372,222.1984,3.466,20.23,1,1,1,0,3,1.0,16,1,0,0.7201,0
Chemical_5350117361589384718,DRCMWVWTOXMZDN-HWKANZROSA-N,196.202,196.0736,0.725,69.92,3,4,3,1,1,0.2,14,4,0,0.623,0
Chemical_6199901884490753073,WJSGBVFFQLYGRE-RTOZHXQVSA-N,416.602,416.2927,4.773,63.6,1,4,0,0,5,0.9231,30,4,0,0.5777,0
Chemical_8259789454306322765,BTKYWGCMCQREJD-BNMQZSRQSA-N,1197.325,1196.5826,-4.544,425.21,16,27,17,0,10,0.9643,83,27,0,0.061,3
Chemical_3011559660728123496,KYIVQNAGCWUJJV-RLCCDNCMSA-N,273.332,273.1365,1.786,41.93,1,4,0,1,5,0.625,20,4,0,0.7822,0
Chemical_4727420050894521449,GEZHEQNLKAOMCA-XKZIYDEJSA-N,628.762,628.3036,7.239,119.36,2,7,8,1,7,0.5,46,8,0,0.2285,2
Chemical_1416023377889998520,Ardisiacrispin A,1061.222,1060.5454,-1.893,342.9,12,22,11,0,10,0.9808,74,22,0,0.0795,3
